Ubigeo,Distrito,Población total,Densidad,Altitud,Número de Centros Poblados,País fronterizo,Índice de Vulnerabilidad a la Inseguridad Alimentaria,Cámara de comercio,Índice de Desarrollo Humano,Porcentaje de la población en pobreza total,Porcentaje de Población Ocupada,"Devengado per cápita en soles (2020) - Actividad
19/","Devengado per cápita en soles (2020) - Inversión
19/"
130202,CHICAMA,15733,19.88559351,150,23,0,0.207682788,0,0.572156759,24.114123,36.41507102,632.7253148,459.1007209
130203,CHOCOPE,10637,131.6306278,118,14,0,0.196293414,0,0.61375524,15.119381,34.74307558,294.4755996,871.7298453
130204,MAGDALENA DE CAO,3004,18.25041409,42,20,0,0.213998199,0,0.573503713,18.400792,31.00089509,1892.036655,1123.068195
130205,PAIJÁN,24164,356.5064625,97,26,0,0.252495706,0,0.534507486,32.141216,41.50514346,363.9474491,492.3493175
130206,RÁZURI,8687,26.37251812,14,30,0,0.231426537,0,0.560516445,25.987669,39.36555399,639.0239663,769.8192794
130207,SANTIAGO DE CAO,20645,134.519573,32,16,0,0.211163521,0,0.617580772,23.065831,38.4934448,318.4567422,396.3703377
130302,BAMBAMARCA,3687,25.55690073,3488,35,0,0.713585436,0,0.214536657,64.781428,21.19863347,824.3384225,10719.75207
130301,BOLÍVAR,4967,6.609684301,3157,79,0,0.642544866,0,0.328581405,47.963631,32.39398426,2808.164891,1062.763081
130303,CONDORMARCA,2332,7.40505947,2793,54,0,0.707219541,0,0.259555949,65.903417,19.71451602,2752.198508,289.992662
130304,LONGOTEA,2416,11.31791788,2617,33,0,0.506116986,0,0.349249715,37.950016,30.4467407,3750.107888,73.91746679
130305,UCHUMARCA,3028,13.95055897,3043,44,0,0.640839219,0,0.296757567,52.812249,24.49992395,1484.98833,132.0001994
130306,UCUNCHA,995,13.72827965,2634,16,0,0.589490175,0,0.298555875,42.440448,27.16109869,1526.520281,116.5943745
130401,CHEPÉN,47607,201.9593513,160,31,0,0.184615135,1,0.588570482,21.749154,39.81036223,854.0921221,558.9956575
130402,PACANGA,18600,34.54352405,112,44,0,0.315167904,0,0.511472723,32.458251,47.55799845,405.5371875,1002.640529
130403,PUEBLO NUEVO,12843,52.34916654,84,42,0,0.268980801,0,0.526985868,35.559638,32.75506086,334.0668883,602.2520845
131101,CASCAS,14848,35.06989928,1278,150,0,0.449622691,0,0.414494811,35.275352,35.14896074,1025.004438,1062.365009
131102,LUCMA,6001,17.94350524,2192,92,0,0.635507822,0,0.289788608,51.653058,28.1812044,548.8140668,338.2461976
131103,MARMOT,2570,7.157368859,1512,31,0,0.566010177,0,0.382014253,48.783205,37.2633613,674.1834621,352.3473383
131104,SAYAPULLO,8371,31.93273787,2384,47,0,0.647527337,0,0.342687382,56.718451,25.57567356,529.0982521,547.4486054
130502,CALAMARCA,6777,35.21703522,3377,44,0,0.706607699,0,0.192962825,51.529088,23.22799969,992.6563995,276.9445226
130503,CARABAMBA,7456,31.6855435,3345,40,0,0.68318367,0,0.196556476,59.669255,24.43912095,688.1518332,46.53975549
130504,HUASO,6685,16.52012528,3075,39,0,0.754423499,0,0.157422209,59.100247,24.9664699,499.152612,2002.239006
130501,JULCÁN,13670,70.84752266,3420,59,0,0.638519824,0,0.272642871,44.449581,28.59376888,1091.849029,1367.261392
130602,AGALLPAMPA,10251,36.92759901,3143,40,0,0.682810009,0,0.234969911,44.900427,27.15519,759.4625084,1121.237689
130604,CHARAT,3249,44.05574104,2280,33,0,0.62769413,0,0.225092965,42.108386,28.11164449,412.5959901,3585.384988
130605,HUARANCHAL,5325,41.02238557,2208,57,0,0.623183131,0,0.254306499,51.745046,30.28559253,489.3936211,442.4125004
130606,LA CUESTA,742,24.38216561,1900,26,0,0.659010351,0,0.216576911,56.624864,22.82256828,818.0641484,116.4263323
130608,MACHE,3346,105.4662379,3320,25,0,0.580597222,0,0.320763611,49.631062,25.80806046,534.6401728,2976.589149
130601,OTUZCO,26342,73.88152118,2701,75,0,0.487421989,0,0.380982305,34.779792,34.77031935,936.8851071,518.7685043
130610,PARANDAY,722,39.8415657,3137,15,0,0.678150117,0,0.233948517,59.587084,27.53113976,824.6014854,4552.841205
130611,SALPO,6749,32.67614403,3461,45,0,0.63601011,0,0.279128488,47.078978,30.56155547,880.1502096,826.1822118
130613,SINSICAP,8639,21.82580859,2335,42,0,0.62588644,0,0.148980404,65.320656,31.15412278,588.2600486,938.3605209
130614,USQUIL,27433,64.23220134,3049,119,0,0.63687861,0,0.188308318,55.754524,26.46466832,592.0002664,311.3501977
130702,GUADALUPE,38690,245.9394086,124,36,0,0.205567956,0,0.565097933,30.476067,39.51202181,446.840822,862.1834673
130703,JEQUETEPEQUE,3602,82.30678698,13,27,0,0.247644186,0,0.553607181,39.803324,45.64703262,663.2693541,365.8973332
130704,PACASMAYO,27262,1067.28275,21,3,0,0.176701128,1,0.596858648,11.573225,43.10232783,580.1599766,483.5242871
130705,SAN JOSÉ,11907,72.68308848,117,29,0,0.286545157,0,0.53511179,33.728335,35.22832649,413.4334073,922.5726733
130701,SAN PEDRO DE LLOC,16876,27.71839715,49,21,0,0.190654516,0,0.613851754,21.034851,43.03158916,1303.376544,230.1051532
130802,BULDIBUYO,4015,19.68864066,3189,32,0,0.588036478,0,0.358869348,50.457834,32.30931015,1025.357865,889.4891825
130803,CHILLIA,12541,50.70323957,3166,63,0,0.730910242,0,0.22948568,69.702252,17.74256898,671.7242904,493.5931197
130804,HUANCASPATA,6641,26.62841442,3313,66,0,0.685169399,0,0.231567575,57.457553,16.10035382,376.5442686,627.0499757
130805,HUAYLILLAS,2405,15.1677254,2381,30,0,0.538890719,0,0.309259161,52.202967,11.88959657,1531.6518,935.2299927
130806,HUAYO,4327,36.43585012,2188,41,0,0.756087422,0,0.229112672,69.572526,19.32315579,896.8199075,97.96192248
130807,ONGÓN,1770,1.346342722,1353,38,0,0.805685282,0,0.173582379,59.090909,29.57329842,1851.744627,1859.961763
130808,PARCOY,17020,53.78864881,3121,64,0,0.378993988,0,0.548346649,32.580512,59.17798567,811.2405657,1121.759572
130809,PATAZ,7705,17.21290433,2611,88,0,0.413636267,0,0.468629212,35.524978,53.29541677,636.2058228,1908.205406
130810,PIAS,1604,4.670810127,2641,28,0,0.469068408,0,0.409953475,35.463653,37.0857414,701.7900173,4461.294695
130811,SANTIAGO DE CHALLAS,2937,18.70364648,3316,33,0,0.708855033,0,0.205702252,55.996857,15.55529968,560.8619909,858.1761875
130812,TAURIJA,3139,24.2063187,3123,31,0,0.691460729,0,0.243494712,54.115176,19.08008893,729.1593522,1191.567304
130801,TAYABAMBA,14384,47.41839413,3222,104,0,0.586897492,0,0.319751313,37.842299,26.25228393,1991.612479,784.1887383
130813,URPAY,3167,30.41863267,2707,31,0,0.703473747,0,0.240555085,52.699601,12.31002039,870.8179703,436.7913828
130902,CHUGAY,17966,51.39919771,3394,90,0,0.71554774,0,0.149220654,67.156456,24.13137248,542.2422652,1222.004454
130903,COCHORCO,9129,45.74097039,2620,69,0,0.688263774,0,0.207075823,46.787947,21.14414028,556.0832915,439.0424519
130904,CURGOS,8543,98.47236181,3244,46,0,0.7037884,0,0.117271991,50.103916,26.61319227,581.7054909,1105.671367
130901,HUAMACHUCO,54475,180.4706104,3183,70,0,0.413358927,0,0.398688208,34.422425,43.50572605,1744.374194,749.862505
130905,MARCABAL,15414,64.25491136,2943,92,0,0.728903651,0,0.140516711,65.502441,18.78698503,411.4165216,1251.017532
130906,SANAGORAN,13505,51.45200074,2688,92,0,0.79461199,0,0.124407699,64.148054,24.59142862,476.9760689,769.4235902
130907,SARÍN,9543,32.92460598,2840,81,0,0.742572546,0,0.181385166,63.140962,20.83431042,719.9878735,1133.530414
130908,SARTIMBAMBA,13189,40.98435479,2697,123,0,0.784514904,0,0.157769627,64.077053,24.0794075,383.2993442,761.8920108
131002,ANGASMARCA,6288,37.6344086,2889,11,0,0.637269855,0,0.347954034,49.704689,19.06909313,598.8063532,731.7962251
131003,CACHICADAN,6922,21.2532833,2897,28,0,0.573054492,0,0.376003728,45.091231,23.95545045,807.3826766,1229.101181
131004,MOLLEBAMBA,2032,30.44913187,3099,31,0,0.631261587,0,0.288410174,50.098808,12.29794282,560.5575683,153.0177663
131005,MOLLEPATA,2877,37.16292135,2694,26,0,0.650070786,0,0.202605526,42.930853,13.91048531,438.9793348,1792.949361
131006,QUIRUVILCA,14702,21.95979167,3992,45,0,0.490786135,0,0.432088394,41.443551,29.12946084,583.7735011,643.128582
131007,SANTA CRUZ DE CHUCA,3378,20.00968992,2937,14,0,0.62696147,0,0.281708065,46.093862,13.73332417,608.0124031,876.093638
131001,SANTIAGO DE CHUCO,20749,23.09827408,3126,70,0,0.610366285,0,0.320675753,45.926741,26.66392308,2056.642507,1266.49513
131008,SITABAMBA,3942,13.31270348,3080,25,0,0.716158271,0,0.218143056,62.646119,22.81487392,583.5685327,785.8998232
130102,EL PORVENIR,145270,4854.550409,92,1,0,0.214440823,0,0.562868228,24.209033,58.54385234,291.7044421,169.3058298
130103,FLORENCIA DE MORA,41766,35670.35176,92,1,0,0.20279181,0,0.566003707,20.917457,39.49931936,135.8852827,160.1548843
130104,HUANCHACO,46082,218.8053231,19,9,0,0.211629868,0,0.583006771,18.93615,69.0791382,588.7789771,159.1417375
130105,LA ESPERANZA,157606,12278.45659,137,1,0,0.206963539,0,0.596157415,19.245626,53.31136257,266.5746723,173.4235129
130106,LAREDO,34231,123.7240639,107,41,0,0.218746305,0,0.592957948,17.123664,47.45659968,363.042937,265.5517657
130107,MOCHE,30901,1726.811881,25,37,0,0.207446635,0,0.618325375,13.2825,53.4737956,1239.386456,590.9089778
130108,POROTO,3786,16.7022934,659,34,0,0.450626016,0,0.447986344,32.142499,37.19826123,5579.679167,443.4491887
130109,SALAVERRY,14374,65.86791943,10,6,0,0.251661956,0,0.570487231,18.70471,56.00991751,621.7357273,172.1372718
130110,SIMBAL,4262,13.4656254,604,29,0,0.459783792,0,0.451136636,31.842062,37.91263035,1512.560766,2158.794758
130101,TRUJILLO,307316,10084.45122,74,3,0,0.126607835,1,0.715115519,4.989521,49.14120352,3201.81582,240.9481431
130111,VICTOR LARCO HERRERA,57994,4348.72364,24,4,0,0.145344317,0,0.753164112,6.118822,55.86099644,370.1224763,180.4405138
131202,CHAO,23337,20.61812341,103,49,0,0.366789639,0,0.497150461,34.761395,60.70322324,414.5279308,517.6115185
131203,GUADALUPITO,6408,17.95068195,30,14,0,0.326692939,0,0.486798748,45.331058,44.83188102,491.9287626,672.4277729
131201,VIRÚ,49161,60.15284962,88,67,0,0.318393588,0,0.50513956,30.589114,45.267283,727.6024412,755.6090863
140116,CAYALTÍ,17587,103.3771337,86,18,0,0.202973306,0,0.539648991,16.827115,29.31026173,251.430983,129.0226099
140101,CHICLAYO,275514,6934.915591,28,2,0,0.186188221,1,0.633675858,7.491534,43.90203424,2914.847314,585.0866798
140102,CHONGOYAPE,18587,28.2991573,219,46,0,0.245504141,0,0.550302954,18.26452,35.46892332,728.1573135,269.2545
140103,ETÉN,11324,154.2580797,15,8,0,0.205032647,0,0.510315708,18.26452,45.53620582,231.4421762,50.76878422
140104,ETÉN PUERTO,2376,186.7403315,14,1,0,0.189954996,0,0.617684258,8.79655,40.52049779,558.7255584,969.3132322
140105,JOSÉ LEONARDO ORTIZ,170288,7020.765415,41,1,0,0.199540377,0,0.541569789,13.47952,40.54615643,390.9107895,27.04516182
140106,LA VICTORIA,81901,3336.273842,36,28,0,0.175197601,0,0.569812107,11.043383,46.94117824,360.3140961,71.06004717
140107,LAGUNAS,9882,24.2225173,34,27,0,0.25233984,0,0.532831395,19.72254,36.3979389,1863.113127,471.67603
140108,MONSEFÚ,31876,905.7187361,40,44,0,0.26539892,0,0.474112096,16.060235,43.63105413,802.1143896,129.0308493
140109,NUEVA ARICA,2571,12.55332407,178,7,0,0.342437923,0,0.482887166,12.5301,31.17196716,406.5329401,2004.546877
140110,OYOTÚN,10562,18.06104523,209,26,0,0.35145843,0,0.504942716,18.26452,29.11183649,941.0973167,2850.068937
140117,PATAPO,22077,127.8595263,113,27,0,0.242315948,0,0.536899038,18.715514,39.63165488,203.380803,325.4628177
140111,PICSI,9452,165.6711174,43,20,0,0.256344855,0,0.45386263,18.26452,67.9775719,1587.689498,84.53460127
140112,PIMENTEL,33874,485.5403577,22,37,0,0.222313941,0,0.5828749,10.716871,54.53530698,650.9277946,126.358255
140118,POMALCA,24401,342.7255756,61,19,0,0.26188761,0,0.562097567,13.836561,38.8165134,1249.408566,352.3899818
140119,PUCALÁ,9847,48.13719356,108,24,0,0.244590878,0,0.509982434,12.5301,32.39969007,257.751184,599.648692
140113,REQUE,13279,345.5241335,34,20,0,0.216199219,0,0.56419928,12.5301,51.67808072,1115.803183,1109.816693
140114,SANTA ROSA,11561,972.3917672,23,3,0,0.251008987,0,0.455944696,19.300136,35.41508538,334.5892687,620.2674958
140115,SAÑA,12730,31.74259318,70,35,0,0.245315313,0,0.526977446,13.994183,32.90694655,480.8931955,474.1593286
140120,TUMÁN,29739,233.7501918,71,24,0,0.188166022,0,0.6225426,12.5301,37.20183339,231.7913352,153.2324932
140202,CAÑARIS,13785,58.78615557,2421,117,0,0.795868039,0,0.171036928,62.553353,23.85636564,813.0931367,612.4878163
140201,FERREÑAFE,34383,641.0903828,38,17,0,0.234003901,0,0.511084626,15.518673,39.19626022,1779.679259,379.7643464
140203,INCAHUASI,15360,42.06708567,3030,110,0,0.764941216,0,0.167466595,53.203898,24.52277946,619.5409275,515.028801
140204,MANUEL ANTONIO MESONES MURO,4422,23.01440893,66,33,0,0.396672487,0,0.449392366,16.407291,30.06657061,594.6397422,307.0542938
140205,PITIPO,20562,39.31348311,70,71,0,0.412042618,0,0.42234808,20.880109,32.82567129,315.4284292,1471.680755
140206,PUEBLO NUEVO,13046,518.9404432,45,14,0,0.276372373,0,0.483069106,22.609211,40.13934236,462.5844332,531.1451752
140302,CHOCHOPE,1310,25.54560363,198,17,0,0.540905654,0,0.416418957,25.859512,30.98635981,1003.22319,26
140303,ILLIMO,9650,467.8703324,60,20,0,0.325188398,0,0.477043614,24.021957,31.9344434,373.2380977,854.8759069
140304,JAYANCA,15857,28.98848684,67,39,0,0.316936135,0,0.505917354,22.696416,38.82022885,294.4298536,914.2927173
140301,LAMBAYEQUE,66694,245.2090829,24,58,0,0.227465451,0,0.553928053,14.11125,43.14486421,3610.623219,116.6547191
140305,MOCHUMI,19088,212.6036644,40,47,0,0.363118887,0,0.453060763,23.636294,31.33449376,300.2262653,378.4605148
140306,MÓRROPE,41280,53.09601981,5,89,0,0.529559016,0,0.387980035,29.809935,32.42603428,525.0214884,285.3710366
140307,MOTUPE,25370,57.50040368,140,54,0,0.324020326,0,0.497467422,25.985732,42.2038413,512.1076757,250.4849945
140308,OLMOS,38651,9.062106539,192,195,0,0.420343399,0,0.470309146,29.383411,45.99864138,621.9975811,248.6653538
140309,PACORA,7192,96.8219615,69,29,0,0.362222075,0,0.460805695,25.645771,37.30444279,294.2631071,1646.281909
140310,SALAS,13786,17.06493245,174,87,0,0.632422388,0,0.272563437,44.569917,29.11526943,541.4143356,682.3584987
140311,SAN JOSÉ,12660,377.7016906,33,12,0,0.312159419,0,0.40763627,27.135809,38.24374509,343.0650261,352.1833144
140312,TÚCUME,21995,410.761194,61,43,0,0.365320444,0,0.472669888,29.064237,33.41520602,428.5900941,289.5544755
160202,BALSAPUERTO,14642,7.794744378,220,101,0,0.79697144,0,0.199745115,53.362777,29.39370476,696.3665797,456.4559591
160205,JEBEROS,4436,1.334844182,146,22,0,0.687749624,0,0.268033927,36.055512,27.55862698,1974.614257,726.1830768
160206,LAGUNAS,14104,2.657037422,119,49,0,0.588524699,0,0.331089224,43.900725,24.33468474,842.6086086,418.5393875
160210,SANTA CRUZ,4354,2.456902952,131,40,0,0.705493152,0,0.250837864,43.891935,29.20038469,1641.436859,174.5331117
160211,TENIENTE CÉSAR LÓPEZ ROJAS,6260,5.934846714,149,33,0,0.683087826,0,0.257097497,33.031931,35.04951337,1798.071821,1114.794068
160201,YURIMAGUAS,67144,44.01669356,150,114,0,0.349575162,1,0.503318153,31.736867,50.53782812,2228.09817,1326.375392
160706,ANDOAS,9872,1.301745307,172,83,1,0.749849498,0,0.258950252,47.483688,76.88852489,924.3960474,460.6172369
160701,BARRANCA,12564,2.709545811,134,52,0,0.464576066,0,0.418706756,38.104364,38.32999678,3420.841304,1994.036713
160702,CAHUAPANAS,7204,2.296424203,162,51,0,0.770237803,0,0.194173368,51.174663,46.92594358,928.8463184,139.006034
160703,MANSERICHE,9550,3.574362365,155,42,0,0.567617953,0,0.339251403,49.520928,22.71723903,844.1965279,1034.360966
160704,MORONA,6573,1.036471358,144,51,1,0.589441955,0,0.276382367,40.1,14.07496954,1041.721879,461.7882265
160705,PASTAZA,6526,1.207891875,137,47,0,0.638251364,0,0.256854636,42.96124,23.48591501,895.8052346,1403.816229
160301,NAUTA,30500,5.778923468,127,85,0,0.49925369,0,0.419285304,41.639253,30.79998233,8834.374395,2017.341925
160302,PARINARI,7786,0.626684417,106,28,0,0.649685025,0,0.315426654,49.068619,24.61359537,1329.726294,956.1982013
160303,TIGRE,7746,0.554491375,131,47,1,0.618938923,0,0.318947205,50.836792,25.05888947,1459.113238,901.9835904
160304,TROMPETEROS,7857,0.958271306,131,39,1,0.554259837,0,0.39008671,36.777302,30.23178997,1140.578177,425.8913242
160305,URARINAS,12071,1.085298741,100,95,0,0.687706232,0,0.224248785,50.106167,16.58700814,746.2473781,492.8007653
160402,PEBAS,14408,1.562133712,117,64,0,0.565357566,0,0.326227839,49.782274,27.08397245,986.6643965,391.4557871
160401,RAMÓN CASTILLA,19832,3.914103869,86,69,1,0.493718266,0,0.381629009,36.949764,33.90359863,1677.598816,195.661161
160404,SAN PABLO,12867,3.660431506,85,41,0,0.605194569,0,0.33522198,48.678105,32.33194279,566.8277384,51.91582056
160403,YAVARI,10721,1.302549187,75,51,1,0.596596658,0,0.330381323,46.146614,30.34604589,858.6920384,683.6550865
160102,ALTO NANAY,2787,0.32447426,115,23,0,0.682996809,0,0.289752873,48.637013,31.14249771,1704.454121,495.8862282
160112,BELÉN,73015,126.9137168,116,59,0,0.323539317,0,0.529795354,26.466031,36.20387762,580.696367,154.3309641
160103,FERNANDO LORES,20352,4.210947256,129,117,0,0.634375274,0,0.322688268,49.219241,22.78131715,732.2938501,509.862832
160104,INDIANA,13050,4.597666295,98,56,0,0.613266468,0,0.338708557,49.991401,27.00327117,997.2649584,684.068948
160101,IQUITOS,169599,487.2846573,107,18,0,0.257713675,1,0.65982044,8.626166,39.79963211,5391.996079,868.9904204
160105,LAS AMAZONAS,11038,1.878780158,100,66,0,0.668753982,0,0.226551743,50.825355,20.65909055,872.6596158,49.60685502
160106,MAZÁN,13937,1.879651325,106,76,0,0.676508904,0,0.291128268,51.315124,35.77755365,667.7686361,244.8183234
160107,NAPO,15809,0.772600359,142,86,1,0.648810327,0,0.294568017,48.19035,28.97166919,828.27766,312.4775227
160108,PUNCHANA,80820,64.91651784,124,55,0,0.299626708,0,0.570666813,19.519822,37.24476621,1358.846629,258.6840588
160113,SAN JUAN BAUTISTA,106834,43.14367752,120,85,0,0.302868843,0,0.578134351,21.201507,45.76295312,654.7832431,570.613533
160110,TORRES CAUSANA,5178,1.111971203,196,29,1,0.699685514,0,0.205690649,47.903467,38.77849899,820.8989187,328.2315908
160801,PUTUMAYO,5997,0.511738948,131,25,1,0.432311118,0,0.455787416,39.50526,23.97723007,2882.312052,722.7541142
160802,ROSA PANDURO,(**),0.077429181,132,9,1,0.640858531,0,0.364987307,37.402503,#VALOR!,1836.135083,55.04587156
160803,TENIENTE MANUEL CLAVERO,4101,0.360119386,185,34,1,0.683099091,0,0.302335696,42.368012,18.9531637,802.1288294,1769.696368
160804,YAGUAS,(**),0.08152318,94,13,1,0.650153518,0,0.47230616,60.889179,#VALOR!,914.9003806,507.4418547
160502,ALTO TAPICHE,2074,0.249062549,123,13,1,0.669767618,0,0.331395327,53.765449,22.83331049,1053.216837,324.5621203
160503,CAPELO,4181,4.589432197,112,10,0,0.626978755,0,0.346360067,56.601161,20.82875976,908.7596094,432.082747
160504,EMILIO SAN MARTÍN,7351,1.777997446,108,30,0,0.652315855,0,0.289866204,54.243283,22.38969579,1199.664915,70.7575941
160510,JENARO HERRERA,5437,3.69110931,116,14,0,0.628704965,0,0.290319906,51.244659,27.04538109,1279.623446,525.5816979
160505,MAQUIA,8411,2.091793508,108,44,0,0.663085639,0,0.326863477,53.192346,28.8757352,858.692512,92.07780327
160506,PUINAHUA,5621,1.028215348,113,19,0,0.591366291,0,0.300553491,42.370983,20.4754994,1033.557217,474.9456302
160501,REQUENA,27528,10.7531199,116,39,0,0.395731032,0,0.450079899,43.212774,28.7260774,2562.684227,585.9696998
160507,SAQUENA,4826,2.141326594,106,17,0,0.643633723,0,0.316565523,52.663795,20.28903246,1091.357711,613.9306551
160508,SOPLÍN,652,0.230717964,118,7,0,0.662915051,0,0.309087954,48.16221,21.97367566,1493.052705,7491.28943
160509,TAPICHE,1107,0.696544089,108,6,0,0.685028911,0,0.350252386,42.395172,31.4332289,1218.690164,2848.514505
160511,YAQUERANA,2530,0.317982015,90,17,1,0.582786739,0,0.305231278,48.456937,8.284459411,1540.5069,873.2576041
160601,CONTAMANA,24557,2.920339143,138,66,0,0.397243321,0,0.453418383,33.352533,34.12693331,2550.568668,726.7290797
160602,INAHUAYA,2266,4.835613894,140,6,0,0.505726218,0,0.392891343,23.491965,24.02415533,1190.435759,3325.794933
160603,PADRE MÁRQUEZ,5856,2.849341186,139,21,0,0.604622245,0,0.370059826,52.462303,17.6929603,1294.863072,139.6828027
160604,PAMPA HERMOSA,7690,1.055535744,111,32,0,0.678454995,0,0.345590232,51.765526,26.34297469,1708.837936,282.7436738
160605,SARAYACU,16362,2.599009705,122,58,0,0.647046208,0,0.316127617,50.485569,26.76459707,1035.290855,400.2593206
